"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365CH","B365CD","B365CA"
"19/03/2021","Karagumruk","Kayserispor","3","0","H","1","0","H","10","12","7","3","16","9","7","7","2","1","0","0","1.65","4","4.75","1.7","4","4.5"
"19/03/2021","Galatasaray","Rizespor","3","4","A","2","2","D","10","12","6","6","12","18","7","1","4","2","1","0","1.3","5","10","1.33","5.25","8.5"
"20/03/2021","Genclerbirligi","Kasimpasa","2","1","H","0","0","D","8","12","2","7","8","6","3","8","3","1","0","0","3","3.2","2.35","3.3","3.2","2.2"
"20/03/2021","Goztep","Sivasspor","3","5","A","0","4","A","14","9","6","5","12","18","8","3","2","2","0","0","2.45","3.25","2.8","2.45","3.25","2.8"
"20/03/2021","Yeni Malatyaspor","Gaziantep","2","2","D","1","1","D","6","10","3","3","13","12","7","5","1","4","1","0","2.2","3.3","3.2","2.15","3.4","3.3"
"20/03/2021","Trabzonspor","Ankaragucu","4","1","H","3","1","H","14","12","9","7","14","10","4","1","1","2","0","0","1.55","3.8","6","1.57","4","6"
"21/03/2021","Antalyaspor","Erzurum BB","3","1","H","0","1","A","9","8","5","4","12","15","6","3","2","3","0","0","2.3","3.3","3","2.15","3.1","3.6"
"21/03/2021","Konyaspor","Alanyaspor","1","0","H","1","0","H","8","10","4","0","22","18","3","4","3","4","0","0","3","3.3","2.3","3.6","3.5","2"
"21/03/2021","Denizlispor","Buyuksehyr","0","0","D","0","0","D","8","16","2","3","8","10","2","5","1","2","0","0","3.25","3.3","2.15","4","3.6","1.85"
"21/03/2021","Besiktas","Fenerbahce","1","1","D","0","0","D","14","14","7","3","17","20","3","7","2","5","0","0","2.1","3.4","3.4","2.05","3.5","3.6"
"03/04/2021","Kayserispor","Goztep","1","1","D","1","0","H","15","5","6","2","8","12","6","4","1","1","0","0","2.55","3.3","2.7","2.62","3.3","2.62"
"03/04/2021","Rizespor","Karagumruk","0","0","D","0","0","D","7","14","2","2","17","17","5","7","3","2","1","0","2.87","3.3","2.4","2.45","3.3","2.87"
"03/04/2021","Sivasspor","Trabzonspor","0","0","D","0","0","D","11","12","1","3","15","8","7","9","3","2","0","0","2.7","2.9","2.8","2.7","2.9","2.8"
"03/04/2021","Hatayspor","Galatasaray","3","0","H","2","0","H","8","12","6","4","19","10","5","7","5","2","1","0","3.75","3.6","1.9","3.8","3.6","1.9"
"04/04/2021","Erzurum BB","Konyaspor","1","2","A","1","2","A","14","14","3","7","15","13","4","6","2","2","0","0","2.4","3.2","3","2.2","3.2","3.4"
"04/04/2021","Alanyaspor","Genclerbirligi","1","2","A","1","1","D","16","10","8","3","13","14","7","4","1","4","0","0","1.44","4.75","6","1.44","4.75","6"
"04/04/2021","Ankaragucu","Antalyaspor","1","0","H","0","0","D","9","13","3","3","10","13","3","9","2","4","0","0","2.37","3.1","3","2.7","3.1","2.7"
"04/04/2021","Buyuksehyr","Yeni Malatyaspor","3","1","H","1","0","H","11","8","7","2","12","11","7","3","2","1","0","0","1.75","3.75","4.5","1.7","3.8","4.75"
"04/04/2021","Kasimpasa","Besiktas","1","0","H","1","0","H","11","16","4","2","13","9","2","5","3","1","0","0","4.6","4","1.66","4.2","3.75","1.8"
"05/04/2021","Fenerbahce","Denizlispor","1","0","H","0","0","D","20","3","2","1","13","23","13","1","1","0","0","0","1.3","5.25","9.5","1.3","5.25","9"
"06/04/2021","Goztep","Rizespor","2","0","H","0","0","D","11","8","4","0","15","11","5","1","2","2","0","1","2.25","3.4","3.1","2.25","3.4","3.1"
"06/04/2021","Karagumruk","Hatayspor","1","0","H","0","0","D","9","10","3","4","16","10","10","3","1","1","0","0","2.25","3.3","3","2.15","3.3","3.2"
"06/04/2021","Trabzonspor","Kayserispor","1","1","D","1","1","D","28","5","11","2","7","11","7","4","1","4","0","0","1.65","3.75","5.25","1.6","3.75","5.75"
"07/04/2021","Genclerbirligi","Erzurum BB","1","1","D","1","0","H","6","23","2","5","17","8","4","8","2","2","0","0","2.8","3.1","2.55","2.62","3.3","2.6"
"07/04/2021","Konyaspor","Ankaragucu","1","1","D","0","0","D","11","11","3","5","14","9","4","4","2","1","0","0","2.05","3.1","4","2.15","3.25","3.4"
"07/04/2021","Antalyaspor","Sivasspor","2","4","A","1","2","A","12","11","7","8","5","10","1","1","3","2","0","0","2.8","3.1","2.6","2.7","3","2.7"
"07/04/2021","Besiktas","Alanyaspor","3","0","H","1","0","H","17","13","7","6","14","11","4","5","2","2","0","0","1.75","3.75","4.33","1.65","4","4.75"
"08/04/2021","Denizlispor","Kasimpasa","1","1","D","0","0","D","15","13","6","3","9","16","1","2","2","0","0","0","2.9","3.25","2.37","3.25","3.3","2.2"
"08/04/2021","Gaziantep","Buyuksehyr","2","0","H","1","0","H","6","16","2","5","8","3","2","13","1","1","0","0","2.75","3.4","2.45","2.87","3.3","2.4"
"08/04/2021","Yeni Malatyaspor","Fenerbahce","1","1","D","1","1","D","8","14","1","4","14","15","4","7","0","0","0","0","4.75","3.75","1.7","4.5","3.8","1.72"
"10/04/2021","Hatayspor","Goztep","2","3","A","0","2","A","16","16","3","7","8","15","5","2","2","4","0","0","1.95","3.6","3.6","1.8","3.75","4"
"10/04/2021","Rizespor","Trabzonspor","0","0","D","0","0","D","12","17","3","7","13","10","2","7","4","3","0","1","3.6","3.4","2","3.2","3.3","2.25"
"10/04/2021","Galatasaray","Karagumruk","1","1","D","0","0","D","17","9","4","7","15","15","3","9","5","2","1","0","1.5","4.2","6","1.65","4","4.75"
"11/04/2021","Sivasspor","Konyaspor","3","1","H","1","0","H","9","13","6","5","15","15","2","5","1","2","1","0","2","3.3","3.75","2.05","3.2","3.75"
"11/04/2021","Ankaragucu","Genclerbirligi","2","1","H","0","0","D","15","12","5","6","14","20","5","3","4","4","0","0","2","3.3","3.8","2.15","3.25","3.4"
"11/04/2021","Kayserispor","Antalyaspor","0","1","A","0","1","A","13","5","5","3","9","10","7","3","2","4","0","0","2.45","3","3","2.5","3.1","2.9"
"11/04/2021","Erzurum BB","Besiktas","2","4","A","2","2","D","12","10","4","6","16","19","3","2","1","2","0","0","5","3.75","1.66","3.75","3.5","1.95"
"12/04/2021","Kasimpasa","Yeni Malatyaspor","0","0","D","0","0","D","14","5","3","1","11","9","4","4","1","1","0","0","2.2","3.4","3.2","2.1","3.4","3.4"
"12/04/2021","Alanyaspor","Denizlispor","3","2","H","0","1","A","25","10","10","3","13","12","8","1","2","4","0","0","1.45","4.5","6.5","1.4","4.75","7"
"12/04/2021","Fenerbahce","Gaziantep","3","1","H","0","0","D","17","11","9","3","10","15","8","3","2","2","0","0","1.44","4.5","6.5","1.4","4.75","7"
"16/04/2021","Genclerbirligi","Sivasspor","2","3","A","2","0","H","8","17","5","8","11","8","3","5","2","3","0","0","3.8","3.6","1.9","3.6","3.6","2"
"16/04/2021","Konyaspor","Kayserispor","0","0","D","0","0","D","19","8","6","1","6","15","10","3","0","3","0","0","2.15","3.25","3.4","2.2","3.2","3.3"
"16/04/2021","Antalyaspor","Rizespor","2","3","A","1","2","A","17","8","5","6","11","13","7","3","2","2","0","0","2.5","3.1","2.9","2.75","3","2.75"
"16/04/2021","Besiktas","Ankaragucu","2","2","D","1","0","H","9","7","3","3","12","17","5","2","1","2","0","0","1.36","4.75","8.5","1.33","5","8.5"
"17/04/2021","Denizlispor","Erzurum BB","2","3","A","0","1","A","12","12","5","5","13","14","6","4","1","3","0","0","2.62","3.1","2.75","2.45","3.1","3"
"17/04/2021","Trabzonspor","Hatayspor","1","1","D","1","0","H","10","10","3","2","17","22","6","1","3","4","0","0","2","3.4","3.6","1.9","3.6","3.75"
"17/04/2021","Yeni Malatyaspor","Alanyaspor","1","0","H","0","0","D","3","9","1","4","13","16","2","7","4","0","0","0","3.2","3.5","2.15","3.5","3.4","2.05"
"17/04/2021","Goztep","Galatasaray","1","3","A","1","2","A","6","14","1","6","13","11","3","8","1","1","0","0","3.8","3.8","1.85","3.75","3.8","1.83"
"18/04/2021","Gaziantep","Kasimpasa","2","2","D","0","1","A","18","14","3","7","14","12","9","6","2","2","0","0","2.25","3.2","3.2","2.37","3.2","3"
"18/04/2021","Buyuksehyr","Fenerbahce","1","2","A","1","1","D","8","17","5","7","18","12","1","6","3","3","1","0","3.6","3.6","1.95","3.5","3.6","2"
"20/04/2021","Karagumruk","Goztep","1","1","D","1","0","H","8","13","6","3","11","11","4","7","1","1","0","0","2.75","3.4","2.45","2.3","3.5","2.8"
"20/04/2021","Kayserispor","Genclerbirligi","2","2","D","1","0","H","9","9","4","3","19","11","6","3","5","2","0","0","1.9","3.5","4","1.83","3.6","4.2"
"20/04/2021","Rizespor","Konyaspor","5","3","H","2","2","D","19","24","9","8","11","7","9","6","2","1","0","0","2.45","3","3.1","2.6","2.9","2.9"
"20/04/2021","Hatayspor","Antalyaspor","3","2","H","1","0","H","21","13","9","9","13","11","7","7","2","0","0","0","1.75","3.5","4.75","1.75","3.5","4.75"
"20/04/2021","Sivasspor","Besiktas","0","0","D","0","0","D","6","7","0","3","22","11","1","1","1","3","0","0","3.75","3.4","1.95","3.75","3.4","1.95"
"21/04/2021","Ankaragucu","Denizlispor","1","1","D","1","1","D","15","5","6","2","13","22","6","3","2","3","0","0","1.65","3.6","5","1.72","3.75","4.5"
"21/04/2021","Erzurum BB","Yeni Malatyaspor","1","0","H","0","0","D","15","8","4","2","16","12","2","6","1","1","0","0","2.37","3.25","3","2.4","3.3","2.87"
"21/04/2021","Galatasaray","Trabzonspor","1","1","D","0","0","D","15","9","4","5","15","11","7","5","1","3","0","0","1.8","3.6","4.33","2","3.5","3.6"
"22/04/2021","Alanyaspor","Gaziantep","3","2","H","2","2","D","17","8","7","4","10","13","4","4","3","1","0","0","1.65","3.8","5","1.7","3.8","4.5"
"22/04/2021","Kasimpasa","Buyuksehyr","0","1","A","0","1","A","9","7","3","4","11","10","4","3","2","1","0","0","2.5","3.3","2.75","3.1","3.3","2.3"
"23/04/2021","Genclerbirligi","Rizespor","2","1","H","1","0","H","12","14","6","3","11","10","4","7","1","0","0","0","2.62","3.4","2.37","2.62","3.4","2.37"
"24/04/2021","Konyaspor","Hatayspor","0","0","D","0","0","D","12","5","4","4","10","14","4","0","4","1","1","0","2.8","3.2","2.5","2.37","3.2","3"
"24/04/2021","Trabzonspor","Karagumruk","2","0","H","1","0","H","15","15","6","6","9","15","2","10","1","3","0","0","1.72","3.6","4.75","1.57","4.2","5.75"
"24/04/2021","Antalyaspor","Galatasaray","0","1","A","0","0","D","3","22","1","8","17","13","1","8","7","1","2","0","5.5","3.8","1.61","5","4","1.61"
"24/04/2021","Besiktas","Kayserispor","3","1","H","2","1","H","19","6","7","1","19","18","3","0","4","1","0","0","1.36","5","7.5","1.4","4.75","7"
"24/04/2021","Denizlispor","Sivasspor","1","1","D","0","1","A","7","10","3","2","12","9","5","5","0","1","0","0","4","3.4","1.9","4","3.4","1.9"
"25/04/2021","Yeni Malatyaspor","Ankaragucu","2","1","H","0","0","D","12","9","6","4","12","9","4","4","2","5","0","1","2.15","3.3","3.25","2.37","3.3","2.87"
"25/04/2021","Buyuksehyr","Alanyaspor","0","0","D","0","0","D","3","13","0","5","17","7","4","3","1","0","0","0","2.45","3.3","2.8","2.45","3.3","2.8"
"25/04/2021","Gaziantep","Erzurum BB","2","3","A","0","0","D","14","12","6","6","10","14","7","5","0","3","0","0","2","3.5","3.6","2.3","3.3","3.1"
"25/04/2021","Fenerbahce","Kasimpasa","3","2","H","3","1","H","21","11","11","3","8","12","7","3","2","1","0","0","1.4","4.5","7","1.57","4.33","5"
"27/04/2021","Hatayspor","Genclerbirligi","3","1","H","1","0","H","16","19","9","6","14","10","4","4","3","2","0","0","1.65","4","4.5","1.83","3.8","3.8"
"28/04/2021","Goztep","Trabzonspor","1","1","D","1","0","H","14","14","3","7","10","14","7","2","5","2","1","1","3.1","3.4","2.1","3.75","3.4","1.95"
"28/04/2021","Karagumruk","Antalyaspor","2","2","D","2","1","H","5","10","3","5","19","22","0","4","5","2","0","0","2","3.4","3.6","2.2","3.4","3.2"
"28/04/2021","Kayserispor","Denizlispor","6","3","H","3","1","H","18","16","15","7","16","11","7","6","1","6","0","1","1.6","3.6","4.75","1.9","3.5","4"
"28/04/2021","Galatasaray","Konyaspor","1","0","H","0","0","D","16","8","6","2","7","9","11","1","0","2","0","0","1.45","3.8","6.5","1.33","4.2","9.5"
"28/04/2021","Rizespor","Besiktas","2","3","A","0","1","A","8","16","3","9","18","16","5","6","1","1","0","0","4.33","3.75","1.7","5.5","4","1.57"
"29/04/2021","Erzurum BB","Buyuksehyr","1","2","A","1","0","H","21","12","5","5","11","9","5","6","2","3","0","1","3.3","3.2","2.1","2.8","3.2","2.55"
"29/04/2021","Sivasspor","Yeni Malatyaspor","1","0","H","0","0","D","21","7","5","2","11","10","8","2","1","3","0","0","1.83","3.5","3.8","1.9","3.4","4"
"29/04/2021","Alanyaspor","Fenerbahce","0","0","D","0","0","D","16","11","2","1","15","11","4","3","3","0","0","1","2.87","3.3","2.25","3.3","3.6","2"
"29/04/2021","Ankaragucu","Gaziantep","0","1","A","0","0","D","15","10","0","3","8","19","8","4","1","4","0","0","2.1","3.4","3.3","2.1","3.4","3.4"
"01/05/2021","Besiktas","Hatayspor","7","0","H","5","0","H","17","9","13","1","8","14","3","3","0","3","0","0","1.57","4","5.5","1.45","4","7.5"
"02/05/2021","Antalyaspor","Goztep","2","3","A","1","1","D","14","7","5","3","12","10","7","2","0","1","0","0","2.7","3.4","2.5","2.1","3.4","3.4"
"02/05/2021","Denizlispor","Rizespor","0","1","A","0","0","D","8","13","1","5","12","8","0","4","2","2","0","0","2.9","3.25","2.4","3","3.5","2.25"
"02/05/2021","Konyaspor","Karagumruk","5","1","H","1","1","D","20","10","9","3","14","20","7","5","2","4","0","0","2.3","3.25","3.1","2","3.4","3.75"
"02/05/2021","Genclerbirligi","Galatasaray","0","2","A","0","1","A","6","22","1","10","10","17","2","6","1","1","0","0","5.75","4.33","1.5","6.5","4.2","1.45"
"03/05/2021","Buyuksehyr","Ankaragucu","2","1","H","0","1","A","8","8","3","3","10","10","7","5","3","5","0","0","1.72","3.75","4.5","1.83","3.4","4.5"
"03/05/2021","Kasimpasa","Alanyaspor","3","0","H","2","0","H","9","18","8","5","17","9","1","5","0","1","0","0","3.2","3.4","2.2","2.62","3.4","2.55"
"03/05/2021","Yeni Malatyaspor","Kayserispor","1","1","D","0","1","A","17","7","2","1","10","13","9","4","2","1","0","0","2.25","3.5","3","2.05","3.4","3.5"
"03/05/2021","Fenerbahce","Erzurum BB","3","1","H","3","0","H","28","11","10","2","17","12","10","5","0","3","0","0","1.45","4.5","6.5","1.28","5.5","9"
"03/05/2021","Gaziantep","Sivasspor","0","1","A","0","1","A","11","11","5","5","15","13","4","14","2","1","0","0","2.87","3.4","2.37","3","3.3","2.35"
"08/05/2021","Ankaragucu","Fenerbahce","1","2","A","1","1","D","15","19","5","7","17","10","5","12","2","0","0","0","5","4","1.55","5","4.33","1.57"
"08/05/2021","Erzurum BB","Kasimpasa","0","1","A","0","0","D","12","13","2","3","8","16","3","4","0","5","1","1","2.75","3.3","2.5","2.7","3.3","2.55"
"08/05/2021","Galatasaray","Besiktas","3","1","H","2","1","H","9","7","5","2","18","18","4","5","4","3","0","0","2.37","3.2","3","2.4","3.4","2.8"
"08/05/2021","Goztep","Konyaspor","0","1","A","0","0","D","8","10","3","6","12","9","5","3","3","0","0","0","2.25","3.6","2.87","2.3","3.4","2.87"
"08/05/2021","Hatayspor","Denizlispor","1","0","H","0","0","D","14","11","3","2","11","8","1","3","1","1","0","0","1.44","4.33","6.5","1.25","6","10"
"08/05/2021","Karagumruk","Genclerbirligi","5","1","H","2","0","H","14","8","7","2","20","10","8","6","2","2","0","0","2.1","3.6","3.25","1.95","3.75","3.5"
"08/05/2021","Kayserispor","Gaziantep","0","0","D","0","0","D","10","11","2","1","9","12","5","3","2","2","0","0","2.1","3.5","3.3","1.95","3.75","3.5"
"08/05/2021","Rizespor","Yeni Malatyaspor","0","4","A","0","2","A","8","12","1","9","10","10","4","3","3","0","1","0","2.45","3.3","2.8","2.45","3.5","2.62"
"08/05/2021","Sivasspor","Buyuksehyr","0","0","D","0","0","D","11","7","2","2","6","8","5","7","0","2","0","0","2.37","3.25","3","2.05","3.3","3.6"
"08/05/2021","Trabzonspor","Antalyaspor","2","1","H","1","0","H","14","7","8","2","11","14","5","3","1","3","0","0","1.66","3.6","5.25","1.75","3.4","5"
"11/05/2021","Konyaspor","Trabzonspor","1","1","D","0","0","D","26","10","6","5","10","7","10","1","2","2","0","1","3.25","3.25","2.2","3","3.4","2.3"
"11/05/2021","Alanyaspor","Erzurum BB","2","3","A","2","1","H","13","10","6","6","18","11","7","2","4","1","0","0","1.53","4.1","6","1.45","4.5","5.75"
"11/05/2021","Besiktas","Karagumruk","1","2","A","0","1","A","17","5","5","5","21","19","8","2","2","7","0","1","1.22","6.5","11","1.36","5.25","7"
"11/05/2021","Buyuksehyr","Kayserispor","0","0","D","0","0","D","3","7","0","2","7","7","1","6","1","1","0","0","2.15","3.25","3.4","2.25","3.2","3.2"
"11/05/2021","Denizlispor","Galatasaray","1","4","A","0","2","A","7","19","3","10","12","6","1","6","5","0","1","0","13","6.5","1.18","13","7","1.18"
"11/05/2021","Fenerbahce","Sivasspor","1","2","A","0","1","A","19","14","7","3","14","9","8","1","2","3","0","0","1.5","4.33","5.75","1.5","4.33","5.75"
"11/05/2021","Gaziantep","Rizespor","4","5","A","0","3","A","19","10","7","6","14","12","9","3","4","2","0","0","1.95","3.6","3.6","1.85","3.6","4"
"11/05/2021","Genclerbirligi","Goztep","5","3","H","1","2","A","12","5","8","3","4","11","4","6","2","2","0","0","2.75","3.6","2.37","2.62","3.6","2.45"
"11/05/2021","Kasimpasa","Ankaragucu","3","1","H","2","0","H","10","16","5","7","27","12","2","3","4","3","0","0","2.2","3.6","3","2.2","3.6","3"
"11/05/2021","Yeni Malatyaspor","Hatayspor","1","1","D","0","1","A","12","11","4","2","12","14","5","4","2","1","0","0","2.62","3.4","2.55","2.9","3.4","2.3"
"15/05/2021","Ankaragucu","Alanyaspor","0","1","A","0","1","A","10","21","3","9","11","18","6","3","2","1","0","0","3","3.5","2.2","4.2","3.75","1.8"
"15/05/2021","Antalyaspor","Konyaspor","0","0","D","0","0","D","10","8","3","3","13","16","1","4","3","2","0","0","3","3.6","2.1","3.3","3.6","1.95"
"15/05/2021","Hatayspor","Gaziantep","0","1","A","0","0","D","12","9","4","4","12","14","3","1","1","1","0","0","1.5","4","6.5","1.33","5.25","8.5"
"15/05/2021","Karagumruk","Denizlispor","5","1","H","2","1","H","24","8","11","3","13","16","6","0","0","2","0","1","1.4","4.75","7","1.25","6","9"
"15/05/2021","Rizespor","Buyuksehyr","0","2","A","0","2","A","14","9","5","3","12","8","6","1","1","0","0","0","3.3","3.25","2.2","3.5","3.5","2.05"
"15/05/2021","Sivasspor","Kasimpasa","2","1","H","1","0","H","19","6","9","3","14","11","7","1","2","3","0","0","1.57","3.8","5","1.36","4.33","7.5"
"15/05/2021","Galatasaray","Yeni Malatyaspor","3","1","H","0","1","A","33","5","10","1","8","12","15","0","0","0","0","0","1.07","9","17","1.12","8","17"
"15/05/2021","Goztep","Besiktas","1","2","A","1","1","D","9","14","3","3","17","13","3","6","1","1","0","0","9","5.25","1.3","8","5.5","1.3"
"15/05/2021","Kayserispor","Fenerbahce","1","2","A","1","0","H","9","9","3","4","14","10","2","11","5","2","1","0","5.25","4","1.57","5.25","4","1.6"
"15/05/2021","Trabzonspor","Genclerbirligi","2","1","H","1","0","H","20","9","11","4","7","8","9","2","1","2","0","0","1.9","4","3.25","1.72","4.5","3.8"
"16/08/2019","Denizlispor","Galatasaray","2","0","H","0","0","D","15","7","5","4","12","9","6","2","4","5","0","1","4.5","3.75","1.75","4.2","3.6","1.83"
"17/08/2019","Genclerbirligi","Rizespor","0","1","A","0","0","D","8","11","1","5","16","14","4","2","4","2","1","0","2.1","3.3","3.5","2.05","3.3","3.6"
"17/08/2019","Kayserispor","Alanyaspor","0","1","A","0","0","D","6","14","3","7","13","10","6","9","4","1","0","0","2.4","3.2","3","4","3","2.05"
"17/08/2019","Sivasspor","Besiktas","3","0","H","1","0","H","13","13","8","3","15","9","7","0","4","3","0","0","2.75","3.5","2.4","2.55","3.5","2.62"
"18/08/2019","Konyaspor","Ankaragucu","0","0","D","0","0","D","23","9","4","1","7","14","4","1","0","2","0","0","1.72","3.5","5","1.75","3.5","5"
"18/08/2019","Goztep","Antalyaspor","0","1","A","0","1","A","7","10","1","3","15","13","5","5","3","3","0","0","1.85","3.6","4","1.61","3.8","5.5"
"18/08/2019","Kasimpasa","Trabzonspor","1","1","D","1","1","D","15","17","7","2","14","17","5","9","2","0","0","0","3.3","3.5","2.1","3.6","3.5","2"
"18/08/2019","Yeni Malatyaspor","Buyuksehyr","3","0","H","0","0","D","9","15","5","4","11","15","2","11","3","2","0","1","3.5","3.25","2.1","4.5","3.4","1.85"
"19/08/2019","Fenerbahce","Gaziantep","5","0","H","3","0","H","18","4","9","0","14","18","4","2","1","4","0","0","1.44","4.2","7.5","1.53","4","6"
"23/08/2019","Besiktas","Goztep","3","0","H","1","0","H","8","12","4","3","19","9","8","3","1","1","0","0","1.44","4.2","7.5","1.7","3.5","5"
"24/08/2019","Ankaragucu","Kayserispor","1","1","D","0","0","D","15","15","5","5","18","9","1","7","3","1","0","0","2.37","3.2","3","3","3.2","2.37"
